Order ID,Product,Quantity Ordered,Price Each,Date,Time,Weekday,Purchase Address,Street Address,City,State
298199,AAA Batteries (4-pack),1,2.99,12/13/2019,16:11,Friday,"745 Church St, Boston, MA, 02215",745 Church St,Boston,MA
298774,AAA Batteries (4-pack),1,2.99,12/13/2019,16:21,Friday,"235 11th St, Boston, MA, 02215",235 11th St,Boston,MA
312170,AAA Batteries (4-pack),1,2.99,12/13/2019,16:28,Friday,"596 Sunset St, Seattle, WA, 98101",596 Sunset St,Seattle,WA
306427,AAA Batteries (4-pack),1,2.99,12/13/2019,16:34,Friday,"102 Maple St, Austin, TX, 73301",102 Maple St,Austin,TX
315166,AAA Batteries (4-pack),2,2.99,12/13/2019,16:43,Friday,"882 11th St, San Francisco, CA, 94016",882 11th St,San Francisco,CA
314834,AAA Batteries (4-pack),1,2.99,12/13/2019,16:56,Friday,"564 South St, San Francisco, CA, 94016",564 South St,San Francisco,CA
308919,AAA Batteries (4-pack),1,2.99,12/13/2019,17:06,Friday,"219 Church St, Boston, MA, 02215",219 Church St,Boston,MA
301412,AAA Batteries (4-pack),1,2.99,12/13/2019,17:31,Friday,"877 North St, New York City, NY, 10001",877 North St,New York City,NY
316611,AAA Batteries (4-pack),2,2.99,12/13/2019,17:31,Friday,"551 5th St, San Francisco, CA, 94016",551 5th St,San Francisco,CA
317435,AAA Batteries (4-pack),1,2.99,12/13/2019,17:38,Friday,"356 Jefferson St, San Francisco, CA, 94016",356 Jefferson St,San Francisco,CA
301263,AAA Batteries (4-pack),1,2.99,12/13/2019,17:39,Friday,"965 Washington St, New York City, NY, 10001",965 Washington St,New York City,NY
300701,AAA Batteries (4-pack),1,2.99,12/13/2019,17:45,Friday,"82 North St, Los Angeles, CA, 90001",82 North St,Los Angeles,CA
307242,AAA Batteries (4-pack),1,2.99,12/13/2019,18:04,Friday,"71 West St, San Francisco, CA, 94016",71 West St,San Francisco,CA
300586,AAA Batteries (4-pack),1,2.99,12/13/2019,18:22,Friday,"57 Walnut St, New York City, NY, 10001",57 Walnut St,New York City,NY
316883,AAA Batteries (4-pack),1,2.99,12/13/2019,18:38,Friday,"180 Main St, New York City, NY, 10001",180 Main St,New York City,NY
313162,AAA Batteries (4-pack),1,2.99,12/13/2019,18:39,Friday,"627 Cherry St, Dallas, TX, 75001",627 Cherry St,Dallas,TX
315585,AAA Batteries (4-pack),1,2.99,12/13/2019,18:42,Friday,"646 1st St, San Francisco, CA, 94016",646 1st St,San Francisco,CA
315355,AAA Batteries (4-pack),2,2.99,12/13/2019,19:00,Friday,"888 Elm St, New York City, NY, 10001",888 Elm St,New York City,NY
302630,AAA Batteries (4-pack),1,2.99,12/13/2019,19:06,Friday,"148 Madison St, Boston, MA, 02215",148 Madison St,Boston,MA
297891,AAA Batteries (4-pack),3,2.99,12/13/2019,19:16,Friday,"568 13th St, Atlanta, GA, 30301",568 13th St,Atlanta,GA
304887,AAA Batteries (4-pack),2,2.99,12/13/2019,19:24,Friday,"670 Main St, San Francisco, CA, 94016",670 Main St,San Francisco,CA
299873,AAA Batteries (4-pack),1,2.99,12/13/2019,19:30,Friday,"428 Spruce St, Seattle, WA, 98101",428 Spruce St,Seattle,WA
309018,AAA Batteries (4-pack),1,2.99,12/13/2019,19:30,Friday,"161 West St, Dallas, TX, 75001",161 West St,Dallas,TX
302563,AAA Batteries (4-pack),3,2.99,12/13/2019,19:36,Friday,"68 13th St, San Francisco, CA, 94016",68 13th St,San Francisco,CA
306759,AAA Batteries (4-pack),3,2.99,12/13/2019,19:43,Friday,"808 Forest St, Boston, MA, 02215",808 Forest St,Boston,MA
298827,AAA Batteries (4-pack),1,2.99,12/13/2019,19:50,Friday,"401 Hill St, New York City, NY, 10001",401 Hill St,New York City,NY
296807,AAA Batteries (4-pack),1,2.99,12/13/2019,19:56,Friday,"781 Madison St, Los Angeles, CA, 90001",781 Madison St,Los Angeles,CA
305263,AAA Batteries (4-pack),1,2.99,12/13/2019,20:02,Friday,"475 Meadow St, San Francisco, CA, 94016",475 Meadow St,San Francisco,CA
309608,AAA Batteries (4-pack),3,2.99,12/13/2019,20:05,Friday,"502 North St, San Francisco, CA, 94016",502 North St,San Francisco,CA
301774,AAA Batteries (4-pack),1,2.99,12/13/2019,20:07,Friday,"325 Johnson St, San Francisco, CA, 94016",325 Johnson St,San Francisco,CA
304015,AAA Batteries (4-pack),1,2.99,12/13/2019,20:14,Friday,"102 Lakeview St, Boston, MA, 02215",102 Lakeview St,Boston,MA
318491,AAA Batteries (4-pack),1,2.99,12/13/2019,20:31,Friday,"72 Maple St, Atlanta, GA, 30301",72 Maple St,Atlanta,GA
306799,AAA Batteries (4-pack),1,2.99,12/13/2019,20:34,Friday,"33 Highland St, San Francisco, CA, 94016",33 Highland St,San Francisco,CA
305016,AAA Batteries (4-pack),1,2.99,12/13/2019,20:50,Friday,"809 Adams St, Seattle, WA, 98101",809 Adams St,Seattle,WA
318561,AAA Batteries (4-pack),1,2.99,12/13/2019,21:02,Friday,"491 9th St, New York City, NY, 10001",491 9th St,New York City,NY
316782,AAA Batteries (4-pack),1,2.99,12/13/2019,21:12,Friday,"266 Hill St, Boston, MA, 02215",266 Hill St,Boston,MA
297130,AAA Batteries (4-pack),2,2.99,12/13/2019,21:16,Friday,"835 Cherry St, San Francisco, CA, 94016",835 Cherry St,San Francisco,CA
315369,AAA Batteries (4-pack),3,2.99,12/13/2019,21:19,Friday,"564 Hill St, New York City, NY, 10001",564 Hill St,New York City,NY
314437,AAA Batteries (4-pack),1,2.99,12/13/2019,21:26,Friday,"842 Cedar St, San Francisco, CA, 94016",842 Cedar St,San Francisco,CA
306204,AAA Batteries (4-pack),2,2.99,12/13/2019,21:29,Friday,"556 2nd St, Los Angeles, CA, 90001",556 2nd St,Los Angeles,CA
317728,AAA Batteries (4-pack),1,2.99,12/13/2019,21:29,Friday,"467 Madison St, Los Angeles, CA, 90001",467 Madison St,Los Angeles,CA
309767,AAA Batteries (4-pack),1,2.99,12/13/2019,21:49,Friday,"698 Lincoln St, San Francisco, CA, 94016",698 Lincoln St,San Francisco,CA
313106,AAA Batteries (4-pack),1,2.99,12/13/2019,21:58,Friday,"95 Walnut St, Austin, TX, 73301",95 Walnut St,Austin,TX
299364,AAA Batteries (4-pack),2,2.99,12/13/2019,21:59,Friday,"269 Meadow St, Boston, MA, 02215",269 Meadow St,Boston,MA
316265,AAA Batteries (4-pack),1,2.99,12/13/2019,22:16,Friday,"504 Willow St, Boston, MA, 02215",504 Willow St,Boston,MA
311906,AAA Batteries (4-pack),2,2.99,12/13/2019,22:26,Friday,"381 Wilson St, Portland, OR, 97035",381 Wilson St,Portland,OR
312497,AAA Batteries (4-pack),5,2.99,12/13/2019,22:27,Friday,"557 1st St, San Francisco, CA, 94016",557 1st St,San Francisco,CA
306353,AAA Batteries (4-pack),2,2.99,12/13/2019,22:31,Friday,"79 10th St, Dallas, TX, 75001",79 10th St,Dallas,TX
306146,AAA Batteries (4-pack),2,2.99,12/13/2019,22:33,Friday,"307 Jackson St, New York City, NY, 10001",307 Jackson St,New York City,NY
300946,AAA Batteries (4-pack),1,2.99,12/13/2019,22:44,Friday,"533 Washington St, Portland, OR, 97035",533 Washington St,Portland,OR
299020,AAA Batteries (4-pack),4,2.99,12/13/2019,22:48,Friday,"889 Willow St, Portland, OR, 97035",889 Willow St,Portland,OR
307766,AAA Batteries (4-pack),2,2.99,12/13/2019,23:00,Friday,"329 Madison St, Boston, MA, 02215",329 Madison St,Boston,MA
312881,AAA Batteries (4-pack),1,2.99,12/13/2019,23:11,Friday,"530 14th St, Los Angeles, CA, 90001",530 14th St,Los Angeles,CA
312366,AAA Batteries (4-pack),1,2.99,12/13/2019,23:20,Friday,"189 8th St, Los Angeles, CA, 90001",189 8th St,Los Angeles,CA
299680,AAA Batteries (4-pack),1,2.99,12/13/2019,23:54,Friday,"87 Spruce St, Boston, MA, 02215",87 Spruce St,Boston,MA
301724,AAA Batteries (4-pack),1,2.99,12/14/2019,0:46,Thursday,"373 Maple St, Portland, OR, 97035",373 Maple St,Portland,OR
305040,AAA Batteries (4-pack),2,2.99,12/14/2019,2:15,Thursday,"359 River St, New York City, NY, 10001",359 River St,New York City,NY
317553,AAA Batteries (4-pack),1,2.99,12/14/2019,2:52,Thursday,"285 Hickory St, New York City, NY, 10001",285 Hickory St,New York City,NY
315716,AAA Batteries (4-pack),1,2.99,12/14/2019,6:17,Thursday,"152 1st St, San Francisco, CA, 94016",152 1st St,San Francisco,CA
311463,AAA Batteries (4-pack),2,2.99,12/14/2019,6:35,Thursday,"939 Washington St, New York City, NY, 10001",939 Washington St,New York City,NY
302378,AAA Batteries (4-pack),1,2.99,12/14/2019,6:50,Thursday,"493 Hickory St, Los Angeles, CA, 90001",493 Hickory St,Los Angeles,CA
305258,AAA Batteries (4-pack),2,2.99,12/14/2019,7:15,Thursday,"88 Pine St, New York City, NY, 10001",88 Pine St,New York City,NY
303348,AAA Batteries (4-pack),3,2.99,12/14/2019,7:34,Thursday,"323 Hill St, San Francisco, CA, 94016",323 Hill St,San Francisco,CA
318883,AAA Batteries (4-pack),4,2.99,12/14/2019,7:40,Thursday,"93 Jackson St, Los Angeles, CA, 90001",93 Jackson St,Los Angeles,CA
317895,AAA Batteries (4-pack),1,2.99,12/14/2019,8:41,Thursday,"76 Pine St, Atlanta, GA, 30301",76 Pine St,Atlanta,GA
309790,AAA Batteries (4-pack),1,2.99,12/14/2019,9:02,Thursday,"971 Maple St, Portland, OR, 97035",971 Maple St,Portland,OR
300259,AAA Batteries (4-pack),1,2.99,12/14/2019,9:05,Thursday,"695 7th St, New York City, NY, 10001",695 7th St,New York City,NY
317602,AAA Batteries (4-pack),1,2.99,12/14/2019,9:09,Thursday,"676 7th St, Dallas, TX, 75001",676 7th St,Dallas,TX
300796,AAA Batteries (4-pack),1,2.99,12/14/2019,9:30,Thursday,"821 South St, Dallas, TX, 75001",821 South St,Dallas,TX
295998,AAA Batteries (4-pack),2,2.99,12/14/2019,10:07,Thursday,"771 Cedar St, Austin, TX, 73301",771 Cedar St,Austin,TX
319106,AAA Batteries (4-pack),2,2.99,12/14/2019,10:18,Thursday,"67 Jefferson St, Portland, OR, 97035",67 Jefferson St,Portland,OR
317577,AAA Batteries (4-pack),1,2.99,12/14/2019,10:22,Thursday,"56 Lakeview St, San Francisco, CA, 94016",56 Lakeview St,San Francisco,CA
301319,AAA Batteries (4-pack),1,2.99,12/14/2019,10:23,Thursday,"786 Park St, New York City, NY, 10001",786 Park St,New York City,NY
309259,AAA Batteries (4-pack),1,2.99,12/14/2019,10:39,Thursday,"835 5th St, Portland, OR, 97035",835 5th St,Portland,OR
306381,AAA Batteries (4-pack),1,2.99,12/14/2019,10:43,Thursday,"270 Jefferson St, San Francisco, CA, 94016",270 Jefferson St,San Francisco,CA
310521,AAA Batteries (4-pack),1,2.99,12/14/2019,10:46,Thursday,"600 Wilson St, San Francisco, CA, 94016",600 Wilson St,San Francisco,CA
313864,AAA Batteries (4-pack),1,2.99,12/14/2019,10:53,Thursday,"164 South St, Seattle, WA, 98101",164 South St,Seattle,WA
296306,AAA Batteries (4-pack),2,2.99,12/14/2019,11:11,Thursday,"703 Hickory St, San Francisco, CA, 94016",703 Hickory St,San Francisco,CA
311191,AAA Batteries (4-pack),2,2.99,12/14/2019,11:53,Thursday,"629 13th St, San Francisco, CA, 94016",629 13th St,San Francisco,CA
306394,AAA Batteries (4-pack),4,2.99,12/14/2019,11:54,Thursday,"616 Maple St, Dallas, TX, 75001",616 Maple St,Dallas,TX
303343,AAA Batteries (4-pack),2,2.99,12/14/2019,11:57,Thursday,"618 Jefferson St, San Francisco, CA, 94016",618 Jefferson St,San Francisco,CA
311158,AAA Batteries (4-pack),1,2.99,12/14/2019,12:06,Thursday,"305 Adams St, Boston, MA, 02215",305 Adams St,Boston,MA
313136,AAA Batteries (4-pack),1,2.99,12/14/2019,12:09,Thursday,"819 Dogwood St, Seattle, WA, 98101",819 Dogwood St,Seattle,WA
309687,AAA Batteries (4-pack),1,2.99,12/14/2019,12:18,Thursday,"96 Cedar St, Atlanta, GA, 30301",96 Cedar St,Atlanta,GA
304168,AAA Batteries (4-pack),2,2.99,12/14/2019,12:39,Thursday,"597 Cedar St, New York City, NY, 10001",597 Cedar St,New York City,NY
299393,AAA Batteries (4-pack),3,2.99,12/14/2019,13:02,Thursday,"736 12th St, Boston, MA, 02215",736 12th St,Boston,MA
316296,AAA Batteries (4-pack),1,2.99,12/14/2019,13:17,Thursday,"316 Church St, San Francisco, CA, 94016",316 Church St,San Francisco,CA
299813,AAA Batteries (4-pack),1,2.99,12/14/2019,13:21,Thursday,"370 5th St, Seattle, WA, 98101",370 5th St,Seattle,WA
316046,AAA Batteries (4-pack),1,2.99,12/14/2019,13:43,Thursday,"718 Madison St, Portland, OR, 97035",718 Madison St,Portland,OR
308630,AAA Batteries (4-pack),1,2.99,12/14/2019,13:46,Thursday,"597 10th St, Los Angeles, CA, 90001",597 10th St,Los Angeles,CA
309063,AAA Batteries (4-pack),1,2.99,12/14/2019,14:04,Thursday,"682 Elm St, San Francisco, CA, 94016",682 Elm St,San Francisco,CA
296756,AAA Batteries (4-pack),1,2.99,12/14/2019,14:09,Thursday,"976 Lake St, Seattle, WA, 98101",976 Lake St,Seattle,WA
316516,AAA Batteries (4-pack),1,2.99,12/14/2019,14:33,Thursday,"524 Madison St, Dallas, TX, 75001",524 Madison St,Dallas,TX
317858,AAA Batteries (4-pack),1,2.99,12/14/2019,14:36,Thursday,"662 Adams St, New York City, NY, 10001",662 Adams St,New York City,NY
307220,AAA Batteries (4-pack),1,2.99,12/14/2019,14:38,Thursday,"557 Forest St, San Francisco, CA, 94016",557 Forest St,San Francisco,CA
300700,AAA Batteries (4-pack),1,2.99,12/14/2019,14:53,Thursday,"706 Maple St, San Francisco, CA, 94016",706 Maple St,San Francisco,CA
297542,AAA Batteries (4-pack),3,2.99,12/14/2019,14:56,Thursday,"252 Dogwood St, San Francisco, CA, 94016",252 Dogwood St,San Francisco,CA
303300,AAA Batteries (4-pack),1,2.99,12/14/2019,14:57,Thursday,"88 Center St, San Francisco, CA, 94016",88 Center St,San Francisco,CA
315677,AAA Batteries (4-pack),2,2.99,12/14/2019,15:13,Thursday,"549 Sunset St, San Francisco, CA, 94016",549 Sunset St,San Francisco,CA
314447,AAA Batteries (4-pack),1,2.99,12/14/2019,15:55,Thursday,"508 1st St, Los Angeles, CA, 90001",508 1st St,Los Angeles,CA
317152,AAA Batteries (4-pack),5,2.99,12/14/2019,16:45,Thursday,"11 1st St, Atlanta, GA, 30301",11 1st St,Atlanta,GA
306352,AAA Batteries (4-pack),1,2.99,12/14/2019,16:47,Thursday,"474 Jackson St, Atlanta, GA, 30301",474 Jackson St,Atlanta,GA
305637,AAA Batteries (4-pack),1,2.99,12/14/2019,16:54,Thursday,"76 Elm St, Los Angeles, CA, 90001",76 Elm St,Los Angeles,CA
308636,AAA Batteries (4-pack),1,2.99,12/14/2019,17:19,Thursday,"840 Jefferson St, Los Angeles, CA, 90001",840 Jefferson St,Los Angeles,CA
302968,AAA Batteries (4-pack),1,2.99,12/14/2019,17:26,Thursday,"479 13th St, New York City, NY, 10001",479 13th St,New York City,NY
308178,AAA Batteries (4-pack),1,2.99,12/14/2019,17:28,Thursday,"809 2nd St, Dallas, TX, 75001",809 2nd St,Dallas,TX
316561,AAA Batteries (4-pack),1,2.99,12/14/2019,17:53,Thursday,"254 Wilson St, Austin, TX, 73301",254 Wilson St,Austin,TX
312494,AAA Batteries (4-pack),1,2.99,12/14/2019,18:18,Thursday,"631 Meadow St, Dallas, TX, 75001",631 Meadow St,Dallas,TX
298746,AAA Batteries (4-pack),2,2.99,12/14/2019,18:24,Thursday,"808 Forest St, Los Angeles, CA, 90001",808 Forest St,Los Angeles,CA
302723,AAA Batteries (4-pack),1,2.99,12/14/2019,18:32,Thursday,"962 Ridge St, San Francisco, CA, 94016",962 Ridge St,San Francisco,CA
317431,AAA Batteries (4-pack),1,2.99,12/14/2019,18:39,Thursday,"785 Church St, San Francisco, CA, 94016",785 Church St,San Francisco,CA
300198,AAA Batteries (4-pack),1,2.99,12/14/2019,18:54,Thursday,"200 Dogwood St, Atlanta, GA, 30301",200 Dogwood St,Atlanta,GA
299033,AAA Batteries (4-pack),2,2.99,12/14/2019,19:06,Thursday,"152 Washington St, Boston, MA, 02215",152 Washington St,Boston,MA
309072,AAA Batteries (4-pack),3,2.99,12/14/2019,19:12,Thursday,"527 Jackson St, San Francisco, CA, 94016",527 Jackson St,San Francisco,CA
309362,AAA Batteries (4-pack),1,2.99,12/14/2019,19:24,Thursday,"234 Highland St, Dallas, TX, 75001",234 Highland St,Dallas,TX
304874,AAA Batteries (4-pack),1,2.99,12/14/2019,19:26,Thursday,"928 9th St, Boston, MA, 02215",928 9th St,Boston,MA
299082,AAA Batteries (4-pack),1,2.99,12/14/2019,19:40,Thursday,"564 5th St, Portland, OR, 97035",564 5th St,Portland,OR
308911,AAA Batteries (4-pack),1,2.99,12/14/2019,19:45,Thursday,"142 14th St, New York City, NY, 10001",142 14th St,New York City,NY
308242,AAA Batteries (4-pack),2,2.99,12/14/2019,19:54,Thursday,"973 9th St, Dallas, TX, 75001",973 9th St,Dallas,TX
298880,AAA Batteries (4-pack),1,2.99,12/14/2019,19:57,Thursday,"197 7th St, Los Angeles, CA, 90001",197 7th St,Los Angeles,CA
307442,AAA Batteries (4-pack),1,2.99,12/14/2019,20:08,Thursday,"984 5th St, Dallas, TX, 75001",984 5th St,Dallas,TX
318512,AAA Batteries (4-pack),1,2.99,12/14/2019,20:08,Thursday,"732 Maple St, Los Angeles, CA, 90001",732 Maple St,Los Angeles,CA
310189,AAA Batteries (4-pack),1,2.99,12/14/2019,20:15,Thursday,"851 Hickory St, Dallas, TX, 75001",851 Hickory St,Dallas,TX
317149,AAA Batteries (4-pack),1,2.99,12/14/2019,20:26,Thursday,"952 Elm St, Boston, MA, 02215",952 Elm St,Boston,MA
300450,AAA Batteries (4-pack),1,2.99,12/14/2019,20:37,Thursday,"867 Cherry St, Portland, OR, 97035",867 Cherry St,Portland,OR
316236,AAA Batteries (4-pack),2,2.99,12/14/2019,20:52,Thursday,"439 Johnson St, Atlanta, GA, 30301",439 Johnson St,Atlanta,GA
318015,AAA Batteries (4-pack),2,2.99,12/14/2019,20:53,Thursday,"872 North St, Atlanta, GA, 30301",872 North St,Atlanta,GA
300193,AAA Batteries (4-pack),4,2.99,12/14/2019,21:07,Thursday,"135 Adams St, Boston, MA, 02215",135 Adams St,Boston,MA
315340,AAA Batteries (4-pack),1,2.99,12/14/2019,21:23,Thursday,"229 Lincoln St, Boston, MA, 02215",229 Lincoln St,Boston,MA
301204,AAA Batteries (4-pack),1,2.99,12/14/2019,21:26,Thursday,"207 Forest St, San Francisco, CA, 94016",207 Forest St,San Francisco,CA
311564,AAA Batteries (4-pack),3,2.99,12/14/2019,21:36,Thursday,"800 Dogwood St, San Francisco, CA, 94016",800 Dogwood St,San Francisco,CA
316369,AAA Batteries (4-pack),3,2.99,12/14/2019,21:41,Thursday,"263 Ridge St, San Francisco, CA, 94016",263 Ridge St,San Francisco,CA
317144,AAA Batteries (4-pack),1,2.99,12/14/2019,21:42,Thursday,"261 Center St, Portland, OR, 97035",261 Center St,Portland,OR
305546,AAA Batteries (4-pack),2,2.99,12/14/2019,21:52,Thursday,"352 Cedar St, Seattle, WA, 98101",352 Cedar St,Seattle,WA
309811,AAA Batteries (4-pack),3,2.99,12/14/2019,21:56,Thursday,"374 2nd St, San Francisco, CA, 94016",374 2nd St,San Francisco,CA
303335,AAA Batteries (4-pack),1,2.99,12/14/2019,22:18,Thursday,"549 Walnut St, New York City, NY, 10001",549 Walnut St,New York City,NY
314099,AAA Batteries (4-pack),2,2.99,12/14/2019,22:31,Thursday,"19 Adams St, Seattle, WA, 98101",19 Adams St,Seattle,WA
302637,AAA Batteries (4-pack),1,2.99,12/14/2019,22:36,Thursday,"628 Adams St, San Francisco, CA, 94016",628 Adams St,San Francisco,CA
304264,AAA Batteries (4-pack),1,2.99,12/14/2019,22:57,Thursday,"527 Elm St, Atlanta, GA, 30301",527 Elm St,Atlanta,GA
297991,AAA Batteries (4-pack),2,2.99,12/14/2019,23:13,Thursday,"212 Lincoln St, Boston, MA, 02215",212 Lincoln St,Boston,MA
315177,AAA Batteries (4-pack),1,2.99,12/14/2019,23:19,Thursday,"339 Hickory St, Dallas, TX, 75001",339 Hickory St,Dallas,TX
319652,AAA Batteries (4-pack),1,2.99,12/14/2019,23:30,Thursday,"151 Hickory St, Los Angeles, CA, 90001",151 Hickory St,Los Angeles,CA
307148,AAA Batteries (4-pack),1,2.99,12/14/2019,23:34,Thursday,"685 West St, San Francisco, CA, 94016",685 West St,San Francisco,CA
301284,AAA Batteries (4-pack),1,2.99,12/14/2019,23:41,Thursday,"655 5th St, Boston, MA, 02215",655 5th St,Boston,MA
301686,AAA Batteries (4-pack),1,2.99,12/14/2019,23:41,Thursday,"942 Wilson St, San Francisco, CA, 94016",942 Wilson St,San Francisco,CA
301782,AAA Batteries (4-pack),1,2.99,12/14/2019,23:41,Thursday,"273 West St, New York City, NY, 10001",273 West St,New York City,NY
297258,AAA Batteries (4-pack),1,2.99,12/14/2019,23:45,Thursday,"397 Main St, Portland, OR, 97035",397 Main St,Portland,OR
319173,AAA Batteries (4-pack),2,2.99,12/15/2019,0:36,Sunday,"511 Elm St, Los Angeles, CA, 90001",511 Elm St,Los Angeles,CA
314065,AAA Batteries (4-pack),1,2.99,12/15/2019,0:44,Sunday,"35 2nd St, Boston, MA, 02215",35 2nd St,Boston,MA
315221,AAA Batteries (4-pack),1,2.99,12/15/2019,1:04,Sunday,"363 8th St, Atlanta, GA, 30301",363 8th St,Atlanta,GA
303372,AAA Batteries (4-pack),1,2.99,12/15/2019,1:14,Sunday,"634 Ridge St, Boston, MA, 02215",634 Ridge St,Boston,MA
298854,AAA Batteries (4-pack),2,2.99,12/15/2019,4:15,Sunday,"904 Jackson St, Seattle, WA, 98101",904 Jackson St,Seattle,WA
308644,AAA Batteries (4-pack),2,2.99,12/15/2019,4:30,Sunday,"640 Lake St, Atlanta, GA, 30301",640 Lake St,Atlanta,GA
301268,AAA Batteries (4-pack),1,2.99,12/15/2019,4:54,Sunday,"180 Cedar St, San Francisco, CA, 94016",180 Cedar St,San Francisco,CA
312833,AAA Batteries (4-pack),1,2.99,12/15/2019,5:48,Sunday,"510 Wilson St, Los Angeles, CA, 90001",510 Wilson St,Los Angeles,CA
313386,AAA Batteries (4-pack),1,2.99,12/15/2019,6:19,Sunday,"510 River St, Austin, TX, 73301",510 River St,Austin,TX
315403,AAA Batteries (4-pack),2,2.99,12/15/2019,6:37,Sunday,"393 Meadow St, Boston, MA, 02215",393 Meadow St,Boston,MA
314497,AAA Batteries (4-pack),1,2.99,12/15/2019,7:14,Sunday,"266 Ridge St, Boston, MA, 02215",266 Ridge St,Boston,MA
312152,AAA Batteries (4-pack),1,2.99,12/15/2019,8:16,Sunday,"932 Elm St, San Francisco, CA, 94016",932 Elm St,San Francisco,CA
318198,AAA Batteries (4-pack),2,2.99,12/15/2019,8:18,Sunday,"8 Madison St, Boston, MA, 02215",8 Madison St,Boston,MA
318908,AAA Batteries (4-pack),1,2.99,12/15/2019,8:40,Sunday,"40 Pine St, Austin, TX, 73301",40 Pine St,Austin,TX
307432,AAA Batteries (4-pack),1,2.99,12/15/2019,9:23,Sunday,"449 5th St, Los Angeles, CA, 90001",449 5th St,Los Angeles,CA
297524,AAA Batteries (4-pack),2,2.99,12/15/2019,9:28,Sunday,"101 West St, Seattle, WA, 98101",101 West St,Seattle,WA
313045,AAA Batteries (4-pack),3,2.99,12/15/2019,9:38,Sunday,"316 Washington St, Portland, OR, 97035",316 Washington St,Portland,OR
311596,AAA Batteries (4-pack),4,2.99,12/15/2019,10:23,Sunday,"589 Elm St, San Francisco, CA, 94016",589 Elm St,San Francisco,CA
317903,AAA Batteries (4-pack),1,2.99,12/15/2019,10:29,Sunday,"541 Wilson St, Dallas, TX, 75001",541 Wilson St,Dallas,TX
308251,AAA Batteries (4-pack),1,2.99,12/15/2019,10:50,Sunday,"666 Lincoln St, Dallas, TX, 75001",666 Lincoln St,Dallas,TX
307012,AAA Batteries (4-pack),1,2.99,12/15/2019,11:01,Sunday,"574 Chestnut St, San Francisco, CA, 94016",574 Chestnut St,San Francisco,CA
301854,AAA Batteries (4-pack),1,2.99,12/15/2019,11:03,Sunday,"958 Wilson St, Los Angeles, CA, 90001",958 Wilson St,Los Angeles,CA
301928,AAA Batteries (4-pack),1,2.99,12/15/2019,11:10,Sunday,"44 Dogwood St, Los Angeles, CA, 90001",44 Dogwood St,Los Angeles,CA
313741,AAA Batteries (4-pack),2,2.99,12/15/2019,11:15,Sunday,"675 Elm St, New York City, NY, 10001",675 Elm St,New York City,NY
298135,AAA Batteries (4-pack),2,2.99,12/15/2019,11:18,Sunday,"151 Willow St, Dallas, TX, 75001",151 Willow St,Dallas,TX
312454,AAA Batteries (4-pack),3,2.99,12/15/2019,11:26,Sunday,"332 Church St, Boston, MA, 02215",332 Church St,Boston,MA
298792,AAA Batteries (4-pack),1,2.99,12/15/2019,11:30,Sunday,"891 Johnson St, San Francisco, CA, 94016",891 Johnson St,San Francisco,CA
296157,AAA Batteries (4-pack),1,2.99,12/15/2019,11:41,Sunday,"46 12th St, Boston, MA, 02215",46 12th St,Boston,MA
318536,AAA Batteries (4-pack),2,2.99,12/15/2019,11:43,Sunday,"638 South St, Boston, MA, 02215",638 South St,Boston,MA
314755,AAA Batteries (4-pack),2,2.99,12/15/2019,11:46,Sunday,"262 River St, San Francisco, CA, 94016",262 River St,San Francisco,CA
310263,AAA Batteries (4-pack),1,2.99,12/15/2019,11:53,Sunday,"756 Lake St, Seattle, WA, 98101",756 Lake St,Seattle,WA
302231,AAA Batteries (4-pack),1,2.99,12/15/2019,12:11,Sunday,"285 Washington St, Los Angeles, CA, 90001",285 Washington St,Los Angeles,CA
316657,AAA Batteries (4-pack),1,2.99,12/15/2019,12:22,Sunday,"865 2nd St, Atlanta, GA, 30301",865 2nd St,Atlanta,GA
312968,AAA Batteries (4-pack),2,2.99,12/15/2019,12:23,Sunday,"791 Madison St, Los Angeles, CA, 90001",791 Madison St,Los Angeles,CA
300413,AAA Batteries (4-pack),1,2.99,12/15/2019,12:31,Sunday,"567 Wilson St, Dallas, TX, 75001",567 Wilson St,Dallas,TX
307128,AAA Batteries (4-pack),1,2.99,12/15/2019,12:45,Sunday,"230 Ridge St, Portland, OR, 97035",230 Ridge St,Portland,OR
305557,AAA Batteries (4-pack),1,2.99,12/15/2019,13:04,Sunday,"47 Cedar St, Portland, OR, 97035",47 Cedar St,Portland,OR
309888,AAA Batteries (4-pack),2,2.99,12/15/2019,13:18,Sunday,"869 Cedar St, New York City, NY, 10001",869 Cedar St,New York City,NY
307982,AAA Batteries (4-pack),2,2.99,12/15/2019,13:21,Sunday,"239 Park St, Seattle, WA, 98101",239 Park St,Seattle,WA
299426,AAA Batteries (4-pack),3,2.99,12/15/2019,13:31,Sunday,"840 5th St, San Francisco, CA, 94016",840 5th St,San Francisco,CA
309142,AAA Batteries (4-pack),1,2.99,12/15/2019,13:31,Sunday,"430 River St, Dallas, TX, 75001",430 River St,Dallas,TX
318571,AAA Batteries (4-pack),6,2.99,12/15/2019,13:37,Sunday,"309 Highland St, Portland, OR, 97035",309 Highland St,Portland,OR
308010,AAA Batteries (4-pack),2,2.99,12/15/2019,14:07,Sunday,"996 Highland St, Portland, OR, 97035",996 Highland St,Portland,OR
